144|Para Ti Madrecita|Julio Jaramillo|Con todo cariño Dedico este valse A mi querida madrecitaLoco por un amor, me alejé de tu lado Madrecita querida, cuánto te hice sufrir Todo el sabor de lágrimas, probaste en tus labios De tus ojos que vertieron por darme mi existirYo quiero que no sufras Yo quiero que no llores Y que en tus oraciones Me des tu bendiciónYo quiero que no sufras Yo quiero que no llores Y que en tus oraciones Me des tu bendiciónQuiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmarYo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misiónQuiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmarYo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión|Con todo cariño Dedico este valse A mi querida madrecita<>Loco por un amor, me alejé de tu lado Madrecita querida, cuánto te hice sufrir Todo el sabor de lágrimas, probaste en tus labios De tus ojos que vertieron por darme mi existir<>Yo quiero que no sufras Yo quiero que no llores Y que en tus oraciones Me des tu bendición<>Yo quiero que no sufras Yo quiero que no llores Y que en tus oraciones Me des tu bendición<>Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar<>Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión<>Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar Quiero estar a tu lado, madrecita de mi vida Y que tu honda herida te pueda calmar<>Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión Yo sé que en este mundo hay una sola madre Y no hay quien la compare en su noble misión<>
145|Aquellos Ojos Verdes|Antonio Machín|Aquellos ojos verdes de mirada serena Dejaron en mi alma eterna sed de amar Anhelos y carícias de besos y ternuras De todas las dulzuras que sabían brindarAquellos ojos verdes serenos como un lago En cuyas quietas aguas un día me miré No saben las tristezas que mi alma dejaron Aquellos ojos verdes que yo nunca besaréFueron tus ojos los que me dieron El tema dulce de mi canción Tus ojos verdes, claros, serenos Ojos que han sido mi inspiraciónAquellos ojos verdes serenos como un lago En cuyas quietas águas un día me miré No saben las tristezas que en mi alma le dejaron Aquellos ojos verdes que yo nunca besaréQue nunca besaré (que nunca besaré) Aquellos ojos verdes (que nunca besaré) Verdes como el trigo verde (que nunca besaré) Verdes como la baca (que nunca besaré) Aquelos ojitos verdes (que nunca besaré) Aquelos ojos verdes|Aquellos ojos verdes de mirada serena Dejaron en mi alma eterna sed de amar Anhelos y carícias de besos y ternuras De todas las dulzuras que sabían brindar<>Aquellos ojos verdes serenos como un lago En cuyas quietas aguas un día me miré No saben las tristezas que mi alma dejaron Aquellos ojos verdes que yo nunca besaré<>Fueron tus ojos los que me dieron El tema dulce de mi canción Tus ojos verdes, claros, serenos Ojos que han sido mi inspiración<>Aquellos ojos verdes serenos como un lago En cuyas quietas águas un día me miré No saben las tristezas que en mi alma le dejaron Aquellos ojos verdes que yo nunca besaré<>Que nunca besaré (que nunca besaré) Aquellos ojos verdes (que nunca besaré) Verdes como el trigo verde (que nunca besaré) Verdes como la baca (que nunca besaré) Aquelos ojitos verdes (que nunca besaré) Aquelos ojos verdes<>
146|Te voy a olvidar|Juan Gabriel|No te vuelvas a cruzar por mi camino Me das pena y lastima de verte Suplicando me que hoy vuelvas contigo Que cinismo que ni verguenza tienes Yo que tu ni se quieras te mirabas Mucho menos pedirte que recresesNo me vuelvas a decirte que tu me quieres Mentirosa siempre mientes mientes siempre Que me cuentas a mi que se  tu historia Se buscas es por que te convenies Lo que digas me lo se ya de memória y ahora verte y ya no quiero verteTe voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Te aseguro que te tengo que olvidarTe voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Yo te juro que te tengo que olvidarNo me vuelvas a decirte que tu me quieres Mentirosa siempre mientes mientes siempre Que me cuentas a mi que se  tu historia Se buscas es por que te convenies Lo que digas me lo se ya de memória y ahora verte y ya no quiero verteTe voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Te aseguro que te tengo que olvidarTe voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto mira Yo te juro que te tengo que olvidar|No te vuelvas a cruzar por mi camino Me das pena y lastima de verte Suplicando me que hoy vuelvas contigo Que cinismo que ni verguenza tienes Yo que tu ni se quieras te mirabas Mucho menos pedirte que recreses<>No me vuelvas a decirte que tu me quieres Mentirosa siempre mientes mientes siempre Que me cuentas a mi que se  tu historia Se buscas es por que te convenies Lo que digas me lo se ya de memória y ahora verte y ya no quiero verte<>Te voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Te aseguro que te tengo que olvidar<>Te voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Yo te juro que te tengo que olvidar<>No me vuelvas a decirte que tu me quieres Mentirosa siempre mientes mientes siempre Que me cuentas a mi que se  tu historia Se buscas es por que te convenies Lo que digas me lo se ya de memória y ahora verte y ya no quiero verte<>Te voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto Te aseguro que te tengo que olvidar<>Te voy a olvidar, te voy a olvidar Aun que me cuesta la vida y que me cueste llanto mira Yo te juro que te tengo que olvidar<>
147|Un Siglo de Ausencia|Los Panchos|Un siglo de ausencia, voy sufriendo por ti Y una amarga impaciencia me ocasiona vivir Tan separado de ti pensar que no he de verte otra vez, Fingir que soy feliz sin tu amor llorar con mi dolor La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por tiEn la multitud busco los ojos que me hicieron tan feliz Y no logro hallar en otros labios la ilusión que yo perdí La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por tiEn la multitud busco los ojos que me hicieron tan feliz Y no logro hallar en otros labios la ilusión que yo perdí La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por ti Y un siglo de ausencia voy sufriendo por ti|Un siglo de ausencia, voy sufriendo por ti Y una amarga impaciencia me ocasiona vivir Tan separado de ti pensar que no he de verte otra vez, Fingir que soy feliz sin tu amor llorar con mi dolor La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por ti<>En la multitud busco los ojos que me hicieron tan feliz Y no logro hallar en otros labios la ilusión que yo perdí La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por ti<>En la multitud busco los ojos que me hicieron tan feliz Y no logro hallar en otros labios la ilusión que yo perdí La vida inclemente te separa de mí, Y un siglo de ausencia voy sufriendo por ti Y un siglo de ausencia voy sufriendo por ti<>
148|La Mucura|Los Panchos|La mucura está en el suelo Ay mama no puedo con ella Me la llevo a la cabeza Ay mama no puedo con ella La mucura está en el suelo Ay mama no puedo con ella Me la llevo a la cabeza Ay mama no puedo con ellaEs que no puedo con ella Mama no puedo con ella Es que no puedo con ella Mama no puedo con ellaMuchacha, si tú no puedes Con esa mucura de agua Pa' que te ayude a cargarla Muchacha, ay, llama a San Pedro Y es que no puedo con ella Mamá, no puedo con ella Mamá, no puedo con ella Y es que no puedo con ellaMuchacha, quien te rompió Tu mucurita de barro Fue Pedro que me ayudó Ay, pa' qué me hiciste llamarlo Y es que no puedo con ella Mamá, no puedo con ella Mamá, no puedo con ella Es que no puedo con ella|La mucura está en el suelo Ay mama no puedo con ella Me la llevo a la cabeza Ay mama no puedo con ella La mucura está en el suelo Ay mama no puedo con ella Me la llevo a la cabeza Ay mama no puedo con ella<>Es que no puedo con ella Mama no puedo con ella Es que no puedo con ella Mama no puedo con ella<>Muchacha, si tú no puedes Con esa mucura de agua Pa' que te ayude a cargarla Muchacha, ay, llama a San Pedro Y es que no puedo con ella Mamá, no puedo con ella Mamá, no puedo con ella Y es que no puedo con ella<>Muchacha, quien te rompió Tu mucurita de barro Fue Pedro que me ayudó Ay, pa' qué me hiciste llamarlo Y es que no puedo con ella Mamá, no puedo con ella Mamá, no puedo con ella Es que no puedo con ella<>
149|La Historia de Mi Vida|Julio Jaramillo|Eres el amor con quien soñé, eres la ilusión que yo formé; y eres hoy, mujer, para mi vida, la prenda más querida, la más tierna ilusión.Traes la ilusión que adiviné, traes la ansiedad que imaginé; y eres hoy, mujer, lo que más quiero, porque eres el lucero de mi atardecer.Pero no me preguntes la historia de mi vida; mi vida comenzó cuando llegaste tú; porque, antes, en tus páginas, hay tantos desengaños, mentiras y fracasos en cosas del amor.No me preguntes nunca cómo empecé a quererte, y déjame, amor mío, amarte, solo a ti; las cosas que he vivido son ya un sueño olvidado; hoy quiero, enamorado, vivir solo por ti.|Eres el amor con quien soñé, eres la ilusión que yo formé; y eres hoy, mujer, para mi vida, la prenda más querida, la más tierna ilusión.<>Traes la ilusión que adiviné, traes la ansiedad que imaginé; y eres hoy, mujer, lo que más quiero, porque eres el lucero de mi atardecer.<>Pero no me preguntes la historia de mi vida; mi vida comenzó cuando llegaste tú; porque, antes, en tus páginas, hay tantos desengaños, mentiras y fracasos en cosas del amor.<>No me preguntes nunca cómo empecé a quererte, y déjame, amor mío, amarte, solo a ti; las cosas que he vivido son ya un sueño olvidado; hoy quiero, enamorado, vivir solo por ti.<>
150|Cerca del mar|Los Dandys|Cerca del mar yo me enamoré y como la luna, la brisa y la espuma también te besé.La noche azul, noche tropical comprendió mis penas y entre sus arenas yo pude soñar.El mar nos arrulló pensando en nuestro amor y al despertar de aquella ilusión un beso nos dimos y en el beso unimos tu amor y mi amor.El mar nos arrulló pensando en nuestro amor y al despertar de aquella ilusión un beso nos dimos y en el beso unimos tu amor y mi amor.Tu amor y mi amor.|Cerca del mar yo me enamoré y como la luna, la brisa y la espuma también te besé.<>La noche azul, noche tropical comprendió mis penas y entre sus arenas yo pude soñar.<>El mar nos arrulló pensando en nuestro amor y al despertar de aquella ilusión un beso nos dimos y en el beso unimos tu amor y mi amor.<>El mar nos arrulló pensando en nuestro amor y al despertar de aquella ilusión un beso nos dimos y en el beso unimos tu amor y mi amor.<>Tu amor y mi amor.<>
151|Recuerdos de Ti|Los Panchos|Hoy que te encuentras solita, tan lejos de mí No sabes cuanto te extraño, y sufro por ti Cuando te tuve cerca, de mi vida, Nunca me imagine, que te quería Tú sabes cuantos amores, deje por ahí Pero de todos juntitos, me acuerdo de ti No llores corazón, no me hagas padecer Que falta mucho tiempo, para volverHoy que te encuentras solita, tan lejos de mí No sabes cuanto te extraño, y sufro por ti Cuando te tuve cerca, de mi vida, Nunca me imagine, que te quería Tú sabes cuantos amores, deje por ahí Pero de todos juntitos, me acuerdo de ti No llores corazón, no me hagas padecer Que falta mucho tiempo, para volver|Hoy que te encuentras solita, tan lejos de mí No sabes cuanto te extraño, y sufro por ti Cuando te tuve cerca, de mi vida, Nunca me imagine, que te quería Tú sabes cuantos amores, deje por ahí Pero de todos juntitos, me acuerdo de ti No llores corazón, no me hagas padecer Que falta mucho tiempo, para volver<>Hoy que te encuentras solita, tan lejos de mí No sabes cuanto te extraño, y sufro por ti Cuando te tuve cerca, de mi vida, Nunca me imagine, que te quería Tú sabes cuantos amores, deje por ahí Pero de todos juntitos, me acuerdo de ti No llores corazón, no me hagas padecer Que falta mucho tiempo, para volver<>
152|Nuestro Amor|Los Panchos|Nuestro amor, nuestro amor como un rayo de luz se encendio y despues de formar un iridio de amor se extinguio lloraré llorarás sin poder rescindir del ayer que es una obseción andaremos la cruz del dolor de aquel recuerdo que dejará en el beso que encendio nuestro amor nuestro amor nuestro amor como un rayo de luz se encendio y despues de formar un iridio de amor se extinguio lloraré llorarás sin poder prescindir del ayer que es una obscesión andaremos la cruz del dolor de aquel recuerdo que dejara aquel beso que encendio nuestro amor|Nuestro amor, nuestro amor como un rayo de luz se encendio y despues de formar un iridio de amor se extinguio lloraré llorarás sin poder rescindir del ayer que es una obseción andaremos la cruz del dolor de aquel recuerdo que dejará en el beso que encendio nuestro amor nuestro amor nuestro amor como un rayo de luz se encendio y despues de formar un iridio de amor se extinguio lloraré llorarás sin poder prescindir del ayer que es una obscesión andaremos la cruz del dolor de aquel recuerdo que dejara aquel beso que encendio nuestro amor<>
153|Amar y Vivir|Los Panchos|Por que no han de saber Que te amo vida mìa Por qué no he de decirlo Si fundes tu alma con el alma mìa(María dolores pradera) Que importa si después Me ven llorando un dìa Si acaso me preguntan Diré que te quiero mucho todavìaSe vive solamente una vez Hay que aprender a querer y a vivir Hay que saber que la vida Se aleja y nos deja llorando quimerasNo quiero arrepentirme después De lo que pudo haber sido y no fue Quiero vivir esta vida Teniéndote cerca de mì hasta que muera(María dolores pradera) Que importa si después Me ven llorando un dìa Si acaso me preguntan Diré que te quiero mucho todavìaSe vive solamente una vez Hay que aprender a querer y a vivir Hay que saber que la vida Se aleja y nos deja llorando quimeras No quiero arrepentirme después De lo que pudo haber sido y no fue Quiero vivir esta vida Teniéndote cerca de mì hasta que muera|Por que no han de saber Que te amo vida mìa Por qué no he de decirlo Si fundes tu alma con el alma mìa<>(María dolores pradera) Que importa si después Me ven llorando un dìa Si acaso me preguntan Diré que te quiero mucho todavìa<>Se vive solamente una vez Hay que aprender a querer y a vivir Hay que saber que la vida Se aleja y nos deja llorando quimeras<>No quiero arrepentirme después De lo que pudo haber sido y no fue Quiero vivir esta vida Teniéndote cerca de mì hasta que muera<>(María dolores pradera) Que importa si después Me ven llorando un dìa Si acaso me preguntan Diré que te quiero mucho todavìa<>Se vive solamente una vez Hay que aprender a querer y a vivir Hay que saber que la vida Se aleja y nos deja llorando quimeras No quiero arrepentirme después De lo que pudo haber sido y no fue Quiero vivir esta vida Teniéndote cerca de mì hasta que muera<>
154|Frutas Del Caney|Compay Segundo|¡Frutas!, quién quiere comprarme frutas Mangos de mamey y biscochuelo Piña, piña dulce como azúcar Cosechadas en las lomas del Caney Vendo rico mango del mamey y piñas Qué deliciosas son como labios de mujerCaney de Oriente, tierra de amores Cuna florida donde vivió el siboney Donde las frutas son como flores Llenas de aromas y saturadas de mielCaney de Oriente, tierra divina Donde la mano de dios echó su bendición Quién quiere comprarme frutas sabrosas Marañones y mamoncillos del caney|¡Frutas!, quién quiere comprarme frutas Mangos de mamey y biscochuelo Piña, piña dulce como azúcar Cosechadas en las lomas del Caney Vendo rico mango del mamey y piñas Qué deliciosas son como labios de mujer<>Caney de Oriente, tierra de amores Cuna florida donde vivió el siboney Donde las frutas son como flores Llenas de aromas y saturadas de miel<>Caney de Oriente, tierra divina Donde la mano de dios echó su bendición Quién quiere comprarme frutas sabrosas Marañones y mamoncillos del caney<>
